battery_id,id_charge,id_discharge,battery_formula,framework_formula,formula_discharge,formula_charge,working_ion,V_avg,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge
mp-753172_Li,mp-762282,mp-753172,Li0.6-0.8CrO2,CrO2,Li4Cr5O10,Li3Cr5O10,Li,3.389785146666678,59.859675112512996,240.6937278024596,202.9114375806896,815.90002340061,0.000333170973193,0.068652984135795,0.034968337485379
mp-753191_Li,mp-1178060,mp-754977,Li0.67-1FeO2,FeO2,LiFeO2,Li2(FeO2)3,Li,3.576142291666657,94.2537943684497,383.8450040230068,337.0649801910656,1372.684352331633,0.030775845469782,0.093565498772731,0.038767198124999
mp-753139_Li,mp-753202,mp-753139,Li5-6CuF8,CuF8,Li6CuF8,Li5CuF8,Li,4.434368246666674,104.21324305194537,311.71837428921214,462.1198958717029,1382.2740608506397,0.06360303167839501,0.006714843571429,0.036446985333333
mp-753236_Li,mp-753236,mp-765804,Li5-6VF8,VF8,Li6VF8,Li5VF8,Li,1.651814656666668,109.58401805261553,300.48406092926615,181.01248715573507,496.34397593768193,0.0016764188401210002,0.05562751035713501,0.056394783333334
mp-753212_Li,mp-753212,mp-759839,Li1-2VF6,VF6,Li2VF6,LiVF6,Li,3.895152216666668,149.88475877757,312.4914826436029,583.8239503970007,1217.2018913086838,0.043281419902761006,0.059113728749999005,0.075726231111111
mp-753253_Li,mp-753253,mp-765055,Li1-2Mn2F7,Mn2F7,Li2Mn2F7,LiMn2F7,Li,3.831911066666665,104.38871842637157,305.0660332261721,400.0082853731637,1168.9859087834695,0.006980995868419,0.06704150199999301,0.052005330227268005
mp-753215_Li,mp-753215,mp-760293,Li0-1Mn2F5,Mn2F5,LiMn2F5,Mn2F5,Li,3.838590481666666,126.53601939740916,433.57397461386586,485.7199596468834,1664.3129320511703,0.04425504583742201,0.07338494821428501,0.046051689374999004
mp-753335_Li,mp-756996,mp-753335,Li1-2V2F7,V2F7,Li2V2F7,LiV2F7,Li,1.187573026666678,107.74299219517799,316.0087026915785,127.95267134335185,375.28341150844847,0.025074600799595,0.047314308999995,0.115948615454542
mp-753228_Li,mp-753228,mp-762412,Li0.33-0.67MnO2,MnO2,Li2Mn3O6,LiMn3O6,Li,2.7173941216666533,97.56901892278903,391.2745815642724,265.1334784775693,1063.2472479003332,0.001313962451624,0.036078143508325,0.031172986818175003
mp-753234_Li,mp-753234,mp-754393,Li1-5Mn7O12,Mn7O12,Li5Mn7O12,LiMn7O12,Li,2.380124114166671,175.38396570434298,762.9884881250317,417.43560601108726,1816.007299417959,0.024938260217216002,0.07205013594166401,0.050802041458333
mp-753247_Li,mp-753247,mp-761161,Li1-3MnF5,MnF5,Li3MnF5,LiMnF5,Li,3.852337916666665,313.92094511692403,907.2019302760885,1209.3295597097617,3494.848394075764,0.094289018077891,0.016672098511912002,0.049624682500001
mp-753227_Li,mp-753941,mp-753227,Li0.67-1CrO2,CrO2,LiCrO2,Li2Cr3O6,Li,3.483386659166667,98.24312563525112,397.99109356947616,342.2187931926685,1386.3568658070658,0.031031858222083004,0.097588626565657,0.034043173125
mp-753251_Li,mp-753251,mp-850281,Li2.5-3.5CoO3,CoO3,Li7(CoO3)2,Li5(CoO3)2,Li,1.8330175666666642,204.24082751496115,595.7937230448564,374.37702466545994,1092.1003604509551,0.05895091036763601,0.11083147500000601,0.08657018616666701
mp-753434_Li,mp-753434,mp-757143,Li0-2Mn3F10,Mn3F10,Li2Mn3F10,Mn3F10,Li,4.391945996666665,145.39149943134257,420.5759020755332,638.5516138768487,1847.1466494151096,0.038265466720174,0.075235512499999,0.08310611150000101
mp-753390_Li,mp-753597,mp-753390,Li2-3VF6,VF6,Li3VF6,Li2VF6,Li,3.3255367766666613,144.2840989664832,422.2843366947394,479.8220774012522,1404.322091888643,0.014555042154813002,0.038409811111111004,0.031314818499978005
mp-753567_Li,mp-753567,mp-767692,Li1-2VF6,VF6,Li2VF6,LiVF6,Li,3.723961441666668,149.88475877757,350.6880505052258,558.1650623811804,1305.9487781347143,0.008863226315826,0.028679862499999,0.067695102777777
mp-753599_Li,mp-753599,mp-857358,Li1-4VF6,VF6,Li4VF6,LiVF6,Li,2.955363454999998,417.2607482810237,1161.8837819265868,1233.157166675691,3433.7888680630226,0.08902100987906701,0.045685629999999006,0.055920096818180005
mp-753473_Li,mp-1178540,mp-753473,Li0-1CoO2,CoO2,LiCoO2,CoO2,Li,2.992166790416666,273.8393889485439,1207.1673135562075,819.3731255198257,3612.045946099387,0.10517180677618701,0.025875649583334003,0.09325442874999901
mp-753340_Li,mp-753533,mp-765894,Li3-5VF8,VF8,Li5VF8,Li3VF8,Li,3.947474471666668,225.56967516031648,599.7830814819256,890.4305342774924,2367.6284026874705,0.100558030552072,0.096429356666668,0.047069890357136004
mp-753373_Li,mp-753373,mp-760339,Li1-2VF4,VF4,Li2VF4,LiVF4,Li,1.9243007366666682,190.32829613137682,568.0794695428623,366.2488804541202,1093.15574172654,0.006091666999104001,0.09842695583333401,0.06192043714285501
mp-753485_Li,mp-753485,mp-763349,Li1-2MnF4,MnF4,Li2MnF4,LiMnF4,Li,3.555885811666665,185.0756451603413,595.8656530861147,658.107860710712,2118.8302214684063,0.035348434329255,0.098465577083333,0.07326518
mp-753824_Li,mp-1180673,mp-753824,Li2-4CrF6,CrF6,Li4CrF6,Li2CrF6,Li,2.932455464166667,276.65970915616407,773.4119272365205,811.2922758297543,2267.9960320764076,0.174584249368493,0.0019369727777780001,0.042506725909089
mp-754396_Li,mp-771290,mp-754396,Li0.5-1.25MnO2,MnO2,Li5Mn4O8,LiMn2O4,Li,1.715367780000003,210.2338686873688,810.4506620671765,360.62840461106407,1390.2209529897054,0.132368381072171,0.027356706428571003,0.059907291470590006
mp-753952_Li,mp-767706,mp-766139,Li1-2V2F7,V2F7,Li2V2F7,LiV2F7,Li,2.279362481666661,107.74299219517799,300.60756031583435,245.58533407219264,685.1935946892609,0.004546696183655,0.088913122499994,0.05451213181818
mp-753628_Li,mp-753628,mp-859136,Li1-2VF6,VF6,Li2VF6,LiVF6,Li,3.9066707566666663,149.88475877757,392.4168646938324,585.55040398637,1533.0434897222149,0.027484500520721003,0.023942211249999002,0.043182822222222
mp-754210_Li,mp-756173,mp-754210,Li5-6FeS4,FeS4,Li6FeS4,Li5FeS4,Li,0.958488071666666,118.72142823448797,240.17581890588644,113.79307281398695,230.20565752406569,0.014965832798709002,0.06359727400000101,0.085555148181819
mp-754098_Li,mp-754098,mp-861577,Li1-2VO3,VO3,Li2VO3,LiVO3,Li,2.7945093641666663,237.5560831414869,823.505312106515,663.8526988536404,2301.29330612265,0.012904759146779,0.111348965000007,0.023868585833340002
mp-753667_Li,mp-757163,mp-765499,Li1-3VF6,VF6,Li3VF6,LiVF6,Li,3.376694436666666,288.5681979329664,832.6381970278449,974.4066285591732,2811.5647676600875,0.119756872066596,0.02725255,0.08614066549997901
mp-753796_Li,mp-753796,mp-771074,Li6-7CrO6,CrO6,Li7CrO6,Li6CrO6,Li,2.623627271666658,136.3391459707848,304.7041011078007,357.7031015646924,799.4299894551008,0.029667906830255,0.08169037589743501,0.055994544285712
mp-753997_Li,mp-764645,mp-753997,Li3-4MnF7,MnF7,Li4MnF7,Li3MnF7,Li,4.108699341666659,124.25876657846798,301.9797179781884,510.54191243726245,1240.743868453666,0.07730075006179801,0.06426171151515,0.050663522083334
mp-754407_Li,mp-756094,mp-754407,Li1-2FeS2,FeS2,Li2FeS2,LiFeS2,Li,0.525361486666666,200.22472597894688,583.1485288122559,105.19035970772549,306.3637780442863,0.319819944431089,0.110344880000002,0.23592799900000203
mp-755087_Li,mp-777463,mp-755087,Li2-3FeF6,FeF6,Li3FeF6,Li2FeF6,Li,4.998033486666666,140.57328943469963,421.18352722302114,702.5900079255141,2105.0893730930406,0.08754600385663101,0.023342733333334,0.088416488833312
mp-754803_Li,mp-1443203,mp-754803,Li0-0.5FeO2,FeO2,Li(FeO2)2,FeO2,Li,4.327783986666668,146.75401960790307,599.1414421847503,635.1196960380493,2592.954739235536,0.031822459314658005,0.309131710833333,0.08333545985714401
mp-754579_Li,mp-777477,mp-754579,Li1-2FeF4,FeF4,Li2FeF4,LiFeF4,Li,3.126401876666664,183.92374716505373,568.3392434113487,575.0195483003891,1776.8568771845528,0.073150312461561,0.060752946481465,0.025926507142856003
mp-754575_Li,mp-758530,mp-754575,Li7.5-8.5CrO6,CrO6,Li17Cr2O12,Li15Cr2O12,Li,1.771243771666656,129.4813839508186,341.3885670046931,229.34309486966643,604.6823730252677,0.041033951927013,0.070449125086207,0.067992455887099
mp-754868_Li,mp-1062652,mp-1177943,Li0-2FeO2,FeO2,Li2FeO2,FeO2,Li,2.363927144166667,526.9357654668509,1912.8460063247214,1245.6377592193294,4521.828596961813,0.30692973977581,0.256621170833333,0.0437430455
mp-754917_Li,mp-754917,mp-780518,Li0.5-1.25NiO2,NiO2,Li5(NiO2)4,Li(NiO2)2,Li,2.6235962633333303,202.2886626391266,920.6920186667446,530.7237794147094,2415.5241398548924,0.104783562232827,0.05608083410714101,0.061667549117646006
mp-755000_Li,mp-760832,mp-755000,Li0.5-1TiO2,TiO2,LiTiO2,LiTi2O4,Li,0.903484157777777,154.37431828706906,595.8116152911674,139.47475094011116,538.3063554355576,0.072799573981115,0.100815830873017,0.054478243749999
mp-754676_Li,mp-765633,mp-754676,Li0-1MnF3,MnF3,LiMnF3,MnF3,Li,3.775239356666665,225.46077143068698,781.1930653216497,851.1683776895568,2949.190805357365,0.165125293706019,0.051257738749998005,0.024620191499996003
mp-755242_Li,mp-756941,mp-759394,Li1-2FeO3,FeO3,Li2FeO3,LiFeO3,Li,3.307041821666668,227.66137704895715,831.3967376373029,752.8856950791254,2749.463781763791,0.082214591108193,0.148444228600001,0.066865110416666
mp-755508_Li,mp-755508,mp-780140,Li0-1.25CoO2,CoO2,Li5(CoO2)4,CoO2,Li,2.720994610666665,336.33612791496193,1613.5723205249853,915.1687914291056,4390.52158806939,0.18332890524120102,0.067827025,0.10127575077205801
mp-755191_Li,mp-755191,mp-778554,Li1-2MnF4,MnF4,Li2MnF4,LiMnF4,Li,3.541476586666663,185.0756451603413,539.4563701402028,655.4410640975761,1910.4721043797138,0.061992042565232004,0.047226376666666,0.031404326071428006
mp-755266_Li,mp-755266,mp-756645,Li4-5Ti3O8,Ti3O8,Li5Ti3O8,Li4Ti3O8,Li,1.449584756666676,87.50041183437705,302.19630809178904,126.83926319716943,438.05916173080396,0.0041485613394760005,0.059551240166665007,0.022447608437497
mp-755741_Li,mp-756100,mp-755741,Li1-2FeF4,FeF4,Li2FeF4,LiFeF4,Li,3.257686766666661,183.92374716505373,565.1073304219478,599.1659572153403,1840.9426720619035,0.023417466230790003,0.09003623731479801,0.03227148642857
mp-755200_Li,mp-758978,mp-1287495,Li0.75-1NiO2,NiO2,LiNiO2,Li3(NiO2)4,Li,3.228188196666674,68.62799013389885,326.94566976952785,221.5440677112092,1055.44215210127,0.011840580751956,0.052766551694451005,0.034669062708333004
mp-755299_Li,mp-755299,mp-755356,Li1-2FeF4,FeF4,Li2FeF4,LiFeF4,Li,2.675285146666662,183.92374716505373,573.3801501980706,492.0484689099428,1533.955399218398,0.005446910756986,0.069610630648131,0.09796405499999901
mp-755593_Li,mp-764768,mp-755593,Li3.5-4CoO3,CoO3,Li4CoO3,Li7(CoO3)2,Li,2.111664256666666,99.48922583939819,270.68543459197525,210.08784212849486,571.596757028157,0.018745270661473003,0.08905260083333401,0.036664440351563
mp-756155_Li,mp-774501,mp-756155,Li4.5-6FeO4,FeO4,Li6FeO4,Li9(FeO4)2,Li,1.808272183333334,248.94773821833766,638.9476848103603,450.1652701239688,1155.3913250478095,0.06073373755105901,0.08496025078947601,0.025519845000004003
mp-756433_Li,mp-756900,mp-756433,Li0-5Co7O12,Co7O12,Li5Co7O12,Co7O12,Li,2.5839385106666652,209.63873900853764,1068.741389036296,541.6936110517584,2761.562033074269,0.046286681713339,0.12498535548872201,0.213133941458333
mp-756079_Li,mp-756079,mp-777812,Li2-3MnF6,MnF6,Li3MnF6,Li2MnF6,Li,3.779569996666668,141.24518753180664,404.7007995040047,533.8460729687732,1529.594999432349,0.109151572801119,0.015648194629629002,0.037104653500005004
mp-756446_Li,mp-762930,mp-756446,Li0.6-1NiO2,NiO2,LiNiO2,Li3(NiO2)5,Li,3.312432011666667,109.80478421423818,516.6601771869653,363.72088226539324,1711.401710067476,0.027857544867174,0.069538141157407,0.030480618333333
mp-756371_Li,mp-1407587,mp-756371,Li0-0.5MnO2,MnO2,LiMn2O4,MnO2,Li,4.099364341666666,148.22623728948068,607.8692971115072,607.633351643919,2491.877720972893,0.004425766496548,0.22657298388889002,0.046266695714286
mp-756411_Li,mp-774500,mp-756411,Li5-6NiO4,NiO4,Li6NiO4,Li5NiO4,Li,2.238570474166666,163.08853846281662,437.66137952694396,365.085186877856,979.7358418920684,0.038733402616264005,0.031675914583332,0.020854933636361
mp-756535_Li,mp-756535,mp-777588,Li1-2FeF4,FeF4,Li2FeF4,LiFeF4,Li,2.889205436666666,183.92374716505373,541.5871667593285,531.3934902413786,1564.7565866299485,0.014587862184091001,0.11133497481479801,0.10316773714285601
mp-756488_Li,mp-756488,mp-756773,Li0-0.5CoO2,CoO2,Li(CoO2)2,CoO2,Li,4.053676191666669,141.9532457556545,663.6600248338335,575.4324926495044,2690.2628420298215,0.03217879059395,0.11995936583333401,0.042721320535713
mp-756629_Li,mp-765258,mp-759844,Li4-6MnF8,MnF8,Li6MnF8,Li4MnF8,Li,3.8417337366666633,215.64423821522593,594.6188315561831,828.447745069216,2284.3672256467007,0.049348477495777004,0.09783121897435701,0.06905496283333501
mp-756519_Li,mp-1237229,mp-756519,Li0-0.25ReO3,ReO3,Li(ReO3)4,ReO3,Li,1.56568317666669,28.398565342826856,210.85440295162238,44.46315599873373,330.1311914274545,0.0198779179977,0.005713556875001,0.031848564460782006
mp-756587_Li,mp-756587,mp-776170,Li0-0.5TiO2,TiO2,LiTi2O4,TiO2,Li,1.6202615241666671,160.8031622796062,604.9779366102864,260.54317680597467,980.222473659388,0.059411943477676005,0.11795843624999901,0.040692225714286004
mp-756527_Li,mp-758469,mp-756527,Li0.75-1FeO2,FeO2,LiFeO2,Li3(FeO2)4,Li,3.23609078666666,70.69034577633727,301.1023171710279,228.7603766730855,974.3944344411459,0.026047993552285,0.09765242559999801,0.07755148624999901
mp-756516_Li,mp-1177617,mp-756516,Li0.75-1MnO2,MnO2,LiMnO2,Li3Mn4O8,Li,2.269972436666672,71.37328606489606,299.14408334948644,162.01539208163956,679.0488237952518,0.012232567531829,0.05689786400000701,0.051785727499999004
mp-756600_Li,mp-758752,mp-756600,Li5-7Mn5O12,Mn5O12,Li7Mn5O12,Li5Mn5O12,Li,3.041714856666667,104.02887746231265,411.5867464841507,316.42618209947267,1251.9295215879386,0.041012704670551,0.08471351265148801,0.021580592291654002
mp-756747_Li,mp-758273,mp-756747,Li0.67-1MnO2,MnO2,LiMnO2,Li2Mn3O6,Li,2.8462541941666633,95.16438141986141,395.5349586049128,270.8620197515566,1125.7930348687703,0.032710266757776,0.08604782022726501,0.032085480833333
